,movie_title,actor_name,actor_id
13521,the glorias,Alicia Vikander,227454.0
13522,on the rocks,Bill Murray,1532.0
13523,spontaneous,Charlie Plummer,1440574.0
13524,vampires vs. the bronx,Gerald W. Jones III,2211577.0
13525,possessor,Christopher Abbott,984629.0
13526,death of me,Alex Essoe,210454.0
13527,american pie presents: girls' rules,Lizze Broadway,1376782.0
13528,the lie,Peter Sarsgaard,133.0
13529,hubie halloween,Kevin James,32895.0
13530,books of blood,Anna Friel,58016.0
13531,charm city kings,Meek Mill,1743781.0
13532,the war with grandpa,Uma Thurman,139.0
13533,a rainy day in new york,Elle Fanning,18050.0
13534,yellow rose,Dale Watson,1088689.0
13535,the 40-year-old version,Peter Kim,159054.0
13536,nocturne,Madison Iseman,1597855.0
13537,evil eye,Sunita Mani,1375002.0
13538,a babysitter's guide to monster hunting,Oona Laurence,1423519.0
13539,love and monsters,Jessica Henwick,1202689.0
13540,honest thief,Kate Walsh,61114.0
13541,clouds,Sabrina Carpenter,1152083.0
13542,the devil has a name,Kate Bosworth,7517.0
13543,the kid detective,Sophie Nélisse,1008607.0
13544,alone,Summer Spiro,1740219.0
13545,2 hearts,Adan Canto,1010189.0
13546,the opening act,Alex Moffat,1424111.0
13547,the witches,Octavia Spencer,6944.0
13548,over the moon,Phillipa Soo,1631814.0
13549,after we collided,Hero Fiennes Tiffin,1114487.0
13550,the empty man,Marin Ireland,164094.0
13551,bad hair,Vanessa Williams,543193.0
13552,friendsgiving,Kat Dennings,52852.0
13553,the craft: legacy,Gideon Adlon,1803286.0
13554,holidate,Luke Bracey,972356.0
13555,come play,John Gallagher Jr.,17487.0
13556,sweet taste of souls,Honey Lauren,102898.0
13557,jungleland,Jack O'Connell,85065.0
13558,let him go,Kevin Costner,1269.0
13559,the informer,Rosamund Pike,10882.0
13560,the dark and the wicked,Michael Abbott Jr.,71889.0
13561,hillbilly elegy,Glenn Close,515.0
13562,mank,Amanda Seyfried,71070.0
13563,freaky,Kathryn Newton,221192.0
13564,jingle jangle: a christmas journey,Keegan-Michael Key,298410.0
13565,dreamland,Margot Robbie,234352.0
13566,fatman,Walton Goggins,27740.0
13567,the life ahead,Ibrahima Gueye,2523671.0
13568,the climb,Michael Angelo Covino,1175743.0
13569,chick fight,Bella Thorne,98285.0
13570,the princess switch: switched again,Sam Palladio,1097967.0
13571,run,Kiera Allen,2387518.0
13572,sound of metal,Olivia Cooke,1173984.0
13573,jiu jitsu,Frank Grillo,81685.0
13574,buddy games,Dax Shepard,51298.0
13575,the croods: a new age,Emma Stone,54693.0
13576,happiest season,Mackenzie Davis,1110405.0
13577,ma rainey's black bottom,Chadwick Boseman,172069.0
13578,the christmas chronicles 2,Goldie Hawn,18892.0
13579,uncle frank,Sophia Lillis,1481238.0
13580,folklore: the long pond studio sessions,Jack Antonoff,931162.0
13581,superintelligence,Bobby Cannavale,21127.0
13582,black beauty,Kate Winslet,204.0
13583,the prom,James Corden,55466.0
13584,all my life,Harry Shum Jr.,232499.0
13585,godmothered,Jillian Bell,1226302.0
13586,wander,Katheryn Winnick,26723.0
13587,black bear,Christopher Abbott,984629.0
13588,let them all talk,Candice Bergen,11850.0
13589,the midnight sky,Felicity Jones,72855.0
13590,songbird,Sofia Carson,1331457.0
13591,wild mountain thyme,Jamie Dornan,1254583.0
13592,safety,Thaddeus J. Mixson,2864869.0
13593,wander darkly,Diego Luna,8688.0
13594,i'm your woman,Arinzé Kene,1346536.0
13595,the stand in,Michael Zegen,80661.0
13596,archenemy,Skylan Brooks,1070339.0
13597,farewell amor,Zainab Jah,1187540.0
13598,monster hunter,Tony Jaa,57207.0
13599,greenland,Morena Baccarin,54882.0
13600,fatale,Michael Ealy,8177.0
13601,skylines,Jonathan Howard,1270111.0
13602,hunter hunter,Camille Sullivan,112557.0
13603,breach,Bruce Willis,62.0
13604,sylvie's love,Nnamdi Asomugha,213058.0
13605,wonder woman 1984,Chris Pine,62064.0
13606,soul,Tina Fey,56323.0
13607,we can be heroes,Pedro Pascal,1253360.0
13608,one night in miami...,Eli Goree,1181358.0
13609,promising young woman,Bo Burnham,115128.0
13610,pieces of a woman,Shia LaBeouf,10959.0
13611,shadow in the cloud,Taylor John Smith,1369329.0
13612,hacksaw,Brian Patrick Butler,1636959.0
13613,dr. bird's advice for sad poets,Taylor Russell,1353827.0
13614,the white tiger,Rajkummar Rao,117727.0
13615,locked down,Chiwetel Ejiofor,5294.0
13616,the dig,Ralph Fiennes,5469.0
13617,outside the wire,Damson Idris,1837297.0
13618,the marksman,Katheryn Winnick,26723.0
13619,the ultimate playlist of noise,Madeline Brewer,1443712.0
13620,american skin,Omari Hardwick,41556.0
13621,don't tell a soul,Fionn Whitehead,1687041.0
13622,our friend,Dakota Johnson,118545.0
13623,no man's land,Frank Grillo,81685.0
13624,born a champion,Dennis Quaid,6065.0
13625,wrong turn,Adain Bradley,2120814.0
13626,penguin bloom,Andrew Lincoln,7062.0
13627,the little things,Rami Malek,17838.0
13628,finding Ê»ohana,Alex Aiono,2921201.0
13629,nomadland,David Strathairn,11064.0
13630,palmer,Juno Temple,36594.0
13631,falling,Lance Henriksen,2714.0
13632,little fish,Jack O'Connell,85065.0
13633,son of the south,Lucy Hale,205307.0
13634,pvt chat,Nikki Belfiglio,2581018.0
13635,music,Leslie Odom Jr.,1254614.0
13636,judas and the black messiah,Lakeith Stanfield,1200864.0
13637,the mauritanian,Tahar Rahim,81051.0
13638,breaking news in yuba county,Mila Kunis,18973.0
13639,barb and star go to vista del mar,Annie Mumolo,174514.0
13640,minari,Han Ye-ri,1057068.0
13641,to all the boys: always and forever,Noah Centineo,1253353.0
13642,the world to come,Vanessa Kirby,556356.0
13643,french exit,Lucas Hedges,1105079.0
13644,land,Demián Bichir,76961.0
13645,willy's wonderland,Emily Tosta,1870724.0
13646,the map of tiny perfect things,Kyle Allen,1562074.0
13647,fear of rain,Madison Iseman,1597855.0
13648,i care a lot,Peter Dinklage,22970.0
13649,flora & ulysses,Alyson Hannigan,21595.0
13650,silk road,Nick Robinson,1108907.0
13651,tom & jerry,Michael Peña,454.0
13652,the united states vs. billie holiday,Trevante Rhodes,1650301.0
13653,cherry,Ciara Bravo,144216.0
13654,crisis,Armie Hammer,53807.0
13655,billie eilish: the world's a little blurry,Finneas O'Connell,1396403.0
13656,the vigil,Menashe Lustig,1717047.0
13657,moxie,Lauren Tsai,1746165.0
13658,coming 2 america,Arsenio Hall,44994.0
13659,the spongebob movie: sponge on the run,Awkwafina,1625558.0
13660,raya and the last dragon,Awkwafina,1625558.0
13661,chaos walking,Tom Holland,1136406.0
13662,boss level,Mel Gibson,2461.0
13663,boogie,Taylour Paige,1335818.0
13664,yes day,Edgar Ramírez,25616.0
13665,long weekend,Zoe Chao,1432528.0
13666,cosmic sin,Frank Grillo,81685.0
13667,trust,Matthew Daddario,1272291.0
13668,zack snyder's justice league,Henry Cavill,73968.0
13669,the courier,Merab Ninidze,17817.0
13670,happily,Kerry Bishé,58356.0
13671,nobody,Connie Nielsen,935.0
13672,bad trip,Lil Rel Howery,1488961.0
13673,the seventh day,Vadhir Derbez,1415546.0
13674,senior moment,Jean Smart,5376.0
13675,north hollywood,Vince Vaughn,4937.0
13676,godzilla vs. kong,Millie Bobby Brown,1356210.0
13677,concrete cowboy,Caleb McLaughlin,1474123.0
13678,the unholy,Katie Aselton,221944.0
13679,every breath you take,Sam Claflin,237455.0
13680,shiva baby,Molly Gordon,1782117.0
13681,the girl who believes in miracles,Austyn Johnson,1919707.0
13682,the believer,Sophie Kargman,1564691.0
13683,dawn of the beast,Adrián Burke,3976449.0
13684,voyagers,Lily-Rose Depp,1459885.0
13685,thunder force,Octavia Spencer,6944.0
13686,arlo the alligator boy,Mary Lambert,56263.0
13687,monday,Denise Gough,1182597.0
13688,in the earth,Reece Shearsmith,34551.0
13689,stowaway,Daniel Dae Kim,18307.0
13690,mortal kombat,Jessica McNamee,136347.0
13691,together together,Patti Harrison,2079729.0
13692,the deep ones,Robert Miano,62715.0
13693,things heard & seen,James Norton,1205278.0
13694,the mitchells vs. the machines,Danny McBride,62862.0
13695,without remorse,Jamie Bell,478.0
13696,the virtuoso,Abbie Cornish,37260.0
13697,four good days,Mila Kunis,18973.0
13698,separation,Mamie Gummer,47281.0
13699,the resort,Avery Pascual,3024370.0
13700,wrath of man,Holt McCallany,7497.0
13701,monster,Jennifer Ehle,49971.0
13702,the paper tigers,Ron Yuan,61703.0
13703,mainstream,Maya Hawke,1903874.0
13704,the water man,Rosario Dawson,5916.0
13705,here today,Tiffany Haddish,1230868.0
13706,above suspicion,Emilia Clarke,1223786.0
13707,reboot camp,Ed Begley Jr.,42157.0
13708,benny loves you,Claire Cartwright,2277175.0
13709,oxygen,Mathieu Amalric,8789.0
13710,army of the dead,Ella Purnell,989325.0
13711,those who wish me dead,Nicholas Hoult,3292.0
13712,the woman in the window,Gary Oldman,64.0
13713,spiral,Max Minghella,2978.0
13714,georgetown,Vanessa Redgrave,13333.0
13715,finding you,Jedidiah Goodacre,1334653.0
13716,the killing of two lovers,Sepideh Moafi,1344374.0
13717,616 wilford lane,Eric Roberts,21315.0
13718,dream horse,Damian Lewis,20186.0
13719,aquarium of the dead,Eva Ceja,1266956.0
13720,blast beat,Mateo Arias,1251978.0
13721,a quiet place part ii,Cillian Murphy,2037.0
13722,cruella,Emma Thompson,7056.0
13723,changing the game,Sarah Rose Huckman,2296611.0
13724,spirit untamed,Marsai Martin,1407498.0
13725,the conjuring: the devil made me do it,Vera Farmiga,21657.0
13726,gully,Charlie Plummer,1440574.0
13727,flashback,Maika Monroe,1094091.0
13728,under the stadium lights,Laurence Fishburne,2975.0
13729,grace and grit,Stuart Townsend,56778.0
13730,awake,Jennifer Jason Leigh,10431.0
13731,infinite,Chiwetel Ejiofor,5294.0
13732,peter rabbit 2: the runaway,Rose Byrne,9827.0
13733,in the heights,Corey Hawkins,1154054.0
13734,wish dragon,John Cho,68842.0
13735,the misfits,Rami Jaber,1576693.0
13736,12 mighty orphans,Vinessa Shaw,5025.0
13737,the house next door: meet the blacks 2,Katt Williams,58926.0
13738,queen bees,James Caan,3085.0
13739,domino: battle of the bones,Snoop Dogg,19767.0
13740,hitman's wife's bodyguard,Samuel L. Jackson,2231.0
13741,luca,Jack Dylan Grazer,1774679.0
13742,fatherhood,Alfre Woodard,1981.0
13743,the birthday cake,Val Kilmer,5576.0
13744,rita moreno: just a girl who decided to go for it,Eva Longoria,52605.0
13745,stalker,Vincent van Horn,1705254.0
13746,love spreads,Eiza González,1222992.0
13747,good on paper,Ryan Hansen,78433.0
13748,f9,John Cena,56446.0
13749,the ice road,Benjamin Walker,239996.0
13750,werewolves within,Milana Vayntrub,1454946.0
13751,false positive,Justin Theroux,15009.0
13752,lansky,Sam Worthington,65731.0
13753,i carry you with me,Christian Vázquez,1149132.0
13754,mary j. blige's my life,Taraji P. Henson,40036.0
13755,rollers,Kate Cobb,1182729.0
13756,america: the motion picture,Jason Mantzoukas,111683.0
13757,zola,Riley Keough,98522.0
13758,no sudden move,Benicio del Toro,1121.0
13759,the tomorrow war,Yvonne Strahovski,63312.0
13760,the boss baby: family business,James Marsden,11006.0
13761,the forever purge,Tenoch Huerta,87265.0
13762,fear street part one: 1994,Olivia Scott Welch,1547061.0
13763,summer of soul,Barbara Bland-Acosta,
13764,till death,Eoin Macken,111801.0
13765,let us in,Sadie Stanley,2030076.0
13766,black widow,Florence Pugh,1373737.0
13767,fear street part two: 1978,Emily Rudd,1568101.0
13768,summertime,Marquesha Babers,2816603.0
13769,gunpowder milkshake,Lena Headey,17286.0
13770,space jam: a new legacy,Don Cheadle,1896.0
13771,escape room: tournament of champions,Logan Miller,116088.0
13772,fear street part three: 1666,Ashley Zukerman,219960.0
13773,die in a gunfight,Diego Boneta,935201.0
13774,pig,Alex Wolff,934281.0
13775,out of death,Jaime King,5915.0
13776,how it ends,Cailee Spaeny,1683343.0
13777,trollhunters: rise of the titans,Lexi Medrano,1726658.0
13778,snake eyes,Andrew Koji,1658375.0
13779,old,Vicky Krieps,1080195.0
13780,joe bell,Reid Miller,1868464.0
13781,jolt,Bobby Cannavale,21127.0
13782,midnight in the switchgrass,Bruce Willis,62.0
13783,broken diamonds,Lola Kirke,1345418.0
13784,jungle cruise,Emily Blunt,5081.0
13785,stillwater,Camille Cottin,1348474.0
13786,the green knight,Alicia Vikander,227454.0
13787,nine days,Zazie Beetz,1545693.0
13788,ride the eagle,D'Arcy Carden,1561264.0
13789,the evening hour,Stacy Martin,1137823.0
13790,the suicide squad,Margot Robbie,234352.0
13791,naked singularity,Olivia Cooke,1173984.0
13792,john and the hole,Michael C. Hall,53820.0
13793,vivo,Ynairaly Simo,3068749.0
13794,playing god,Luke Benward,84482.0
13795,swan song,Jennifer Coolidge,38334.0
13796,she ball,Chris Brown,76543.0
13797,the kissing booth 3,Joel Courtney,518627.0
13798,free guy,Jodie Comer,1388593.0
13799,respect,Forest Whitaker,2178.0
13800,beckett,Boyd Holbrook,467645.0
13801,don't breathe 2,Brendan Sexton III,2839.0
13802,coda,Eugenio Derbez,239574.0
13803,reminiscence,Rebecca Ferguson,933238.0
13804,the protÃ©gÃ©,Maggie Q,21045.0
13805,sweet girl,Isabela Merced,1428070.0
13806,the loud house movie,David Tennant,20049.0
13807,the night house,Sarah Goldberg,1377686.0
13808,flag day,Sean Penn,2228.0
13809,cryptozoo,Michael Cera,39995.0
13810,habit,Bella Thorne,98285.0
13811,demonic,Chris William Martin,152820.0
13812,annette,Marion Cotillard,8293.0
13813,risen,Kenneth Trujillo,2374339.0
13814,the witcher: nightmare of the wolf,Lara Pulver,213083.0
13815,really love,Yootha Wong-Loi-Sing,1201628.0
13816,candyman,Teyonah Parris,970219.0
13817,vacation friends,Lil Rel Howery,1488961.0
13818,he's all that,Tanner Buchanan,1130555.0
13819,no man of god,Luke Kirby,7002.0
13820,rushed,Ellie Frankel,3086270.0
13821,afterlife of the party,Midori Francis,1984116.0
13822,shang-chi and the legend of the ten rings,Awkwafina,1625558.0
13823,cinderella,Idina Menzel,19394.0
13824,worth,Stanley Tucci,2283.0
13825,the gateway,Olivia Munn,81364.0
13826,wild indian,Chaske Spencer,84219.0
13827,we need to do something,Vinessa Shaw,5025.0
13828,kate,Miku Martineau,2417570.0
13829,everybody's talking about jamie,Sarah Lancashire,115680.0
13830,malignant,Maddie Hasson,593202.0
13831,queenpins,Kirby Howell-Baptiste,1532312.0
13832,the card counter,Tiffany Haddish,1230868.0
13833,come from away,Jenn Colella,101420.0
13834,the voyeurs,Justice Smith,1029934.0
13835,small engine repair,Shea Whigham,74242.0
13836,language lessons,Mark Duplass,45407.0
13837,show me the father,Tony Evans,1362030.0
13838,catch the bullet,Peter Facinelli,56857.0
13839,bad candy,Derek Russo,1628383.0
13840,generation wrecks,Victoria Leigh,928909.0
13841,my son,Claire Foy,120932.0
13842,nightbooks,Lidya Jewett,1734929.0
13843,the starling,Chris O'Dowd,40477.0
13844,the eyes of tammy faye,Andrew Garfield,37625.0
13845,cry macho,Dwight Yoakam,20309.0
13846,copshop,Frank Grillo,81685.0
13847,blue bayou,Alicia Vikander,227454.0
13848,prisoners of the ghostland,Sofia Boutella,568657.0
13849,best sellers,Aubrey Plaza,119592.0
13850,lady of the manor,Judy Greer,20750.0
13851,the nowhere inn,Carrie Brownstein,586998.0
13852,my name is pauli murray,Pauli Murray,
13853,the killing of kenneth chamberlain,Steve O'Connell,1858786.0
13854,intrusion,Logan Marshall-Green,130253.0
13855,my little pony: a new generation,Kimiko Glenn,1443708.0
13856,dear evan hansen,Kaitlyn Dever,481337.0
13857,the guilty,Ethan Hawke,569.0
13858,birds of paradise,Diana Silvers,2048372.0
13859,after we fell,Hero Fiennes Tiffin,1114487.0
13860,venom: let there be carnage,Michelle Williams,1812.0
13861,the many saints of newark,Michael Gandolfini,1900369.0
13862,the addams family 2,Charlize Theron,6885.0
13863,bingo hell,Adriana Barraza,270.0
13864,black as night,Theodus Crane,1296517.0
13865,old henry,Scott Haze,87954.0
13866,the jesus music,Michael W. Smith,99253.0
13867,mayday,Mia Goth,1137824.0
13868,god's not dead: we the people,Antonio Sabato Jr.,44222.0
13869,there's someone inside your house,Theodore Pellerin,1505023.0
13870,no time to die,Rami Malek,17838.0
13871,mass,Ann Dowd,43366.0
13872,south of heaven,Evangeline Lilly,19034.0
13873,the manor,Bruce Davison,52374.0
13874,halloween kills,Judy Greer,20750.0
13875,the last duel,Adam Driver,1023139.0
13876,needle in a timestack,Freida Pinto,76792.0
13877,hard luck love song,Sophia Bush,54830.0
13878,night teeth,Debby Ryan,123846.0
13879,dune,Rebecca Ferguson,933238.0
13880,ron's gone wrong,Jack Dylan Grazer,1774679.0
13881,the french dispatch,Benicio del Toro,1121.0
13882,the harder they fall,Idris Elba,17605.0
13883,the electrical life of louis wain,Claire Foy,120932.0
13884,warning,Alice Eve,59860.0
13885,passing,Ruth Negga,17018.0
13886,hypnotic,Jason O'Mara,183812.0
13887,antlers,Jesse Plemons,88124.0
13888,army of thieves,Nathalie Emmanuel,1251069.0
13889,a mouthful of air,Finn Wittrock,168877.0
13890,the souvenir part ii,Jaygann Ayeh,1278496.0
13891,paranormal activity: next of kin,Roland Buck III,1563211.0
13892,the spine of night,Lucy Lawless,20584.0
13893,violet,Luke Bracey,972356.0
13894,heart of champions,Alexander Ludwig,23498.0
13895,eternals,Richard Madden,512991.0
13896,red notice,Ryan Reynolds,10859.0
13897,spencer,Timothy Spall,9191.0
13898,dangerous,Scott Eastwood,928572.0
13899,love hard,Jimmy O. Yang,1468779.0
13900,the beta test,Virginia Newcomb,804206.0
13901,clifford the big red dog,Darby Camp,1696017.0
13902,"tick, tick... boom!",Alexandra Shipp,1253199.0
13903,home sweet home alone,Rob Delaney,1091324.0
13904,the power of the dog,Kirsten Dunst,205.0
13905,bruised,Shamier Anderson,1080969.0
13906,the princess switch 3: romancing the star,Sam Palladio,1097967.0
13907,ghostbusters: afterlife,Finn Wolfhard,1442069.0
13908,king richard,Aunjanue Ellis,53923.0
13909,extinct,Rachel Bloom,1453801.0
13910,c'mon c'mon,Gaby Hoffmann,12930.0
13911,black friday,Ivana Baquero,16970.0
13912,friend of the world,Alexandra Slade,2085528.0
13913,encanto,María Cecilia Botero,2521631.0
13914,house of gucci,Adam Driver,1023139.0
13915,the unforgivable,Vincent D'Onofrio,7132.0
13916,resident evil: welcome to raccoon city,Hannah John-Kamen,1408809.0
13917,8-bit christmas,Winslow Fegley,2115854.0
13918,the humans,Jayne Houdyshell,1232500.0
13919,south park: post covid,Mona Marshall,111466.0
13920,licorice pizza,Cooper Hoffman,2764542.0
13921,single all the way,Philemon Chambers,3026616.0
13922,back to the outback,Tim Minchin,89564.0
13923,diary of a wimpy kid,Ethan William Childress,2295755.0
13924,encounter,Octavia Spencer,6944.0
13925,mixtape,Jackson Rathbone,84215.0
13926,deadlock,Bruce Willis,62.0
13927,west side story,Rachel Zegler,2217977.0
13928,don't look up,Jennifer Lawrence,72129.0
13929,national champions,J. K. Simmons,18999.0
13930,being the ricardos,Javier Bardem,3810.0
13931,red rocket,Bree Elrod,2971460.0
